CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,AgeGroup_Senior,AgeGroup_Young,TenureGroup_Low,TenureGroup_Medium,Exited
1.4219892975265238,-0.5647552146881333,-0.004321660540179137,-1.2260086171219107,0.8077678050963065,0.2937968436164619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.04598653998143235,0.19815448718741915,1.0330843088087485,0.7865135101677385,-0.9115966525698475,1.1122048291694884,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.5126912713526649,0.2935181999218632,-1.3875296196720825,0.3526924493182355,-0.9115966525698475,-1.0445755572218096,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.32646533424129914,0.3888819126563072,-1.3875296196720825,0.7809028673062276,-0.9115966525698475,0.23175554407367002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.056332425376508226,0.5796093381251953,-0.004321660540179137,0.8234171309179982,-0.9115966525698475,-0.22564483672350846,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.7701985176367436,-1.89984719297035,-1.7333316094550584,-0.009663558979048269,-0.9115966525698475,-0.9472106959030058,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
-1.4438209569094935,2.5822473055485204,-0.35012365032315496,-1.2260086171219107,-0.9115966525698475,-1.7118477582480096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.3781947612166785,1.1517916145318596,-0.35012365032315496,-0.5738898723368736,-0.9115966525698475,-0.9270120158968564,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.9460785693530335,-0.3740277892192451,-0.004321660540179137,0.9675515888423595,-0.9115966525698475,-0.27082332600572767,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.37705487262386034,-1.1369374910947976,1.3788862985917243,1.2155367140420532,0.8077678050963065,0.4592883626533542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.9886019995261551,-0.5647552146881333,-1.3875296196720825,-0.32707656287666015,0.8077678050963065,1.3688282126377997,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
0.3460172164386327,1.6286101782040798,1.0330843088087485,0.03551906579136942,-0.9115966525698475,-0.011911455551450352,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
-0.4919995005625131,-1.2323012038292416,-0.35012365032315496,0.5237228913984552,-0.9115966525698475,-0.1259478402247053,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1.0391915379087164,-0.27866407648480107,0.3414803292427967,1.496070139367072,0.8077678050963065,-1.2577109059664562,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.7196089792541824,-0.46939150195368917,-1.3875296196720825,0.4029777858766564,-0.9115966525698475,0.1799519197465161,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8736573715875023,0.3888819126563072,1.7246882883747001,0.7483351731575844,0.8077678050963065,1.67967204354352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.1080618523518876,-0.3740277892192451,-0.004321660540179137,1.1898380303340015,0.8077678050963065,0.2360396751820486,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.25290424788294985,-1.7091197675014618,1.0330843088087485,0.35072964593351713,-0.9115966525698475,-1.4238759288100846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9046950277727299,1.819337603672968,-1.0417276298891067,0.9176791366150698,4.246496720428615,-1.2470075340830051,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
1.6806364324034206,-0.9462100656259094,0.3414803292427967,-1.2260086171219107,-0.9115966525698475,-1.149972729625855,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
0.0666783107715841,-0.18330036375035705,-1.7333316094550584,1.396306642295097,-0.9115966525698475,-0.9717336772678193,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.48165361516743727,-1.3276649165636856,-0.004321660540179137,1.3029213746769417,0.8077678050963065,-0.7243951863254724,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-1.3610538737488866,-0.27866407648480107,1.3788862985917243,-1.2260086171219107,0.8077678050963065,0.7908682158742384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.8736573715875023,-1.7091197675014618,-1.3875296196720825,1.63850770039171,0.8077678050963065,-1.3510999558901124,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.13909950853711522,1.5332464654696358,1.0330843088087485,-1.2260086171219107,0.8077678050963065,0.6795607997625923,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.2839419040681775,-0.6601189274225773,1.3788862985917243,-1.2260086171219107,-0.9115966525698475,0.8369203646258724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1012668502791716,-0.5647552146881333,-0.004321660540179137,0.012215143260116385,-0.9115966525698475,1.6373515545359476,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-2.426680069441702,0.19815448718741915,1.7246882883747001,0.7324617260560353,0.8077678050963065,-0.030983629577729772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1494453939321911,-0.46939150195368917,-1.3875296196720825,0.32303754513451827,0.8077678050963065,1.2404143563060563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.308184558180689,-0.6601189274225773,-1.0417276298891067,-1.2260086171219107,-0.9115966525698475,0.6325485646394144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.1127526242670656,-0.27866407648480107,-0.6959256401061308,-1.2260086171219107,0.8077678050963065,-1.2879476272171277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.495550383884873,-0.46939150195368917,-0.35012365032315496,0.22145261268250585,-0.9115966525698475,1.0286359273145629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.6300468940208594,0.6749730508596393,-0.35012365032315496,-1.2260086171219107,0.8077678050963065,-1.7072473081557806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.01494888379620473,3.4405207201585166,1.7246882883747001,-1.2260086171219107,0.8077678050963065,0.2537580596045478,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.0288456525136405,-1.6137560547670178,-0.6959256401061308,0.7243220063851606,-0.9115966525698475,0.4966506950542497,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
0.8115820592170471,-0.8508463528914654,1.3788862985917243,-1.2260086171219107,0.8077678050963065,0.900544302471041,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.04712642857425052,0.6749730508596393,-0.35012365032315496,-1.2260086171219107,2.5271322627624606,-0.11880501325293025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.16093116792008513,-1.0415737783603534,-0.6959256401061308,0.0822652335160517,0.8077678050963065,0.9861366719983601,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.036780543179174646,0.4842456253907513,-0.004321660540179137,-1.2260086171219107,2.5271322627624606,1.2889587995472696,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.6289070054280412,0.5796093381251953,0.6872823190257725,0.6753517769451141,0.8077678050963065,0.8181711176765637,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.3093244467735072,-0.27866407648480107,1.7246882883747001,-1.2260086171219107,0.8077678050963065,0.16574556292041306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.2254174750200821,-0.9462100656259094,1.0330843088087485,-1.2260086171219107,0.8077678050963065,1.2556642701536473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8219279446121229,0.2935181999218632,-0.35012365032315496,-1.2260086171219107,0.8077678050963065,-0.24521000927602005,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-1.40243741532919,-0.3740277892192451,1.7246882883747001,1.59933113216483,-0.9115966525698475,0.36856550440666086,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.2668010166003856,0.19815448718741915,1.3788862985917243,0.4221217705468139,-0.9115966525698475,-0.617127749671118,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.6909823177984964,-0.9462100656259094,1.0330843088087485,0.3301037014319777,0.8077678050963065,1.690155435484931,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.6150102367106055,-1.6137560547670178,1.0330843088087485,-1.2260086171219107,0.8077678050963065,-0.007621759733075632,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-2.4577177256269294,-0.46939150195368917,1.3788862985917243,-1.2260086171219107,0.8077678050963065,-1.6267934266184547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.1494453939321911,0.1027907744529751,0.3414803292427967,-1.2260086171219107,-0.9115966525698475,1.074070741050985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.28508179266099565,0.4842456253907513,0.3414803292427967,-1.2260086171219107,0.8077678050963065,1.1664866623140435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9046950277727299,-0.7554826401570213,1.3788862985917243,0.09910245137967093,-0.9115966525698475,-1.0105619629583573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.2679409051932038,-0.27866407648480107,0.6872823190257725,-1.2260086171219107,0.8077678050963065,-0.68770722721725,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.20117482090757047,2.4868835928140762,-1.3875296196720825,-1.2260086171219107,-0.9115966525698475,1.3489613284651778,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.2954276780560715,0.6749730508596393,-0.35012365032315496,0.4901744366821908,0.8077678050963065,-1.2016076736812469,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.7092630938591065,-0.6601189274225773,-1.3875296196720825,0.199510118531932,-0.9115966525698475,-1.5655755302579233,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.3909516413412961,-0.27866407648480107,-1.0417276298891067,0.37370739625442395,-0.9115966525698475,-1.097409696281398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.4713077297723614,-0.5647552146881333,-0.004321660540179137,1.1796965589505881,-0.9115966525698475,-0.49074727315144945,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-1.7748892895519217,-0.3740277892192451,1.3788862985917243,0.2619439674653914,-0.9115966525698475,-0.011015885036425607,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.3563631018337086,-0.8508463528914654,-0.6959256401061308,0.22512609714880977,-0.9115966525698475,-0.6434274385994283,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
-1.164482051242445,0.007427061718531051,0.6872823190257725,0.5059113242145925,0.8077678050963065,-1.2668770267134377,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.916180801760624,0.2935181999218632,-1.0417276298891067,0.3806235293632425,-0.9115966525698475,-0.23103843188739348,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.25290424788294985,-0.27866407648480107,1.3788862985917243,0.47602609596882733,-0.9115966525698475,-1.3405562216246794,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.7288149760564401,-1.0415737783603534,1.3788862985917243,1.2499436347822073,0.8077678050963065,0.021173875525749314,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.23335236568561626,-0.8508463528914654,1.3788862985917243,0.8953335352856159,0.8077678050963065,-0.45064066923645557,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.18048305011741872,-0.18330036375035705,0.3414803292427967,1.464541868699557,-0.9115966525698475,0.2704963594789539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.495550383884873,0.19815448718741915,-1.3875296196720825,-1.2260086171219107,0.8077678050963065,-1.1880139566462955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.3093244467735072,-0.7554826401570213,1.0330843088087485,0.5021211550460124,-0.9115966525698475,1.732747378002009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5012054973647708,-0.46939150195368917,-0.35012365032315496,1.7419791423846445,0.8077678050963065,0.36085664208995266,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.8358247133295587,-0.46939150195368917,1.0330843088087485,0.8485642870703732,0.8077678050963065,-1.0773202237089252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.242558362487874,0.007427061718531051,0.3414803292427967,0.7004657548923087,-0.9115966525698475,0.000828078499073445,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.056332425376508226,0.007427061718531051,0.3414803292427967,-1.2260086171219107,0.8077678050963065,0.7127445566478507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3460172164386327,0.8657004763285274,1.7246882883747001,0.7996958361824495,-0.9115966525698475,1.7049928652040485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.26439002187084387,-1.0415737783603534,-0.6959256401061308,-1.2260086171219107,-0.9115966525698475,1.453138438202541,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-2.2611459031204877,0.2935181999218632,1.3788862985917243,1.2199375545233704,-0.9115966525698475,0.17706053121189172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.0506773118966104,1.2471553272663036,-1.3875296196720825,-1.2260086171219107,-0.9115966525698475,-1.5902424984938903,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.26439002187084387,1.6286101782040798,-1.7333316094550584,1.154283015469665,-0.9115966525698475,-0.9261633976224252,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
1.8358247133295587,0.19815448718741915,0.6872823190257725,-1.2260086171219107,0.8077678050963065,1.2398076290192752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.2357633604151579,-1.4230286292981296,1.3788862985917243,0.4060877216984505,-0.9115966525698475,1.1681199046979491,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.1116127356742476,-0.46939150195368917,-0.6959256401061308,-1.2260086171219107,0.8077678050963065,0.41983700334042134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.494410495292055,-0.5647552146881333,1.3788862985917243,0.8714699108582794,-0.9115966525698475,0.2582699960283988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.37705487262386034,-0.087936651015913,1.3788862985917243,0.7385718050882778,-0.9115966525698475,-1.1211925712167075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.3667089872287845,-1.3276649165636856,-1.3875296196720825,-1.2260086171219107,0.8077678050963065,-1.4541971640938245,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1.4323351829215996,0.007427061718531051,0.6872823190257725,0.7747567250074847,0.8077678050963065,0.423052710129516,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.6368418960935754,1.0564279017974156,-0.004321660540179137,1.0963864063054858,0.8077678050963065,-1.1328028169323632,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.9611152266632874,-0.46939150195368917,-0.004321660540179137,-0.20559560643707264,-0.9115966525698475,1.1773004589114833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.14023939712993339,0.1027907744529751,-1.0417276298891067,0.9131537576534388,-0.9115966525698475,-0.12030192024192697,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.6885713230689547,0.8657004763285274,-1.0417276298891067,2.1903239224814826,-0.9115966525698475,-0.4333879814817692,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.7403007500443342,-0.3740277892192451,-1.3875296196720825,0.8494782103840809,0.8077678050963065,-1.5910288615752382,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0909209648840956,0.4842456253907513,1.7246882883747001,0.9770897618475202,-0.9115966525698475,1.5556941305647407,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.12875362314203936,-0.46939150195368917,0.6872823190257725,-1.2260086171219107,0.8077678050963065,1.397157977331624,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.325325445648481,0.3888819126563072,-0.004321660540179137,0.7911610233919169,-0.9115966525698475,1.6213304066623104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.473718724501903,1.2471553272663036,-1.0417276298891067,-1.2260086171219107,-0.9115966525698475,1.0266974953667996,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1
0.41843841420416383,-0.7554826401570213,-0.004321660540179137,-0.5702093354984541,-0.9115966525698475,0.45440219948225397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.7128139771814663,-1.7091197675014618,-0.004321660540179137,0.5876887078928437,-0.9115966525698475,-0.7989155219320878,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.16093116792008513,-0.9462100656259094,1.0330843088087485,0.9906311177153889,0.8077678050963065,0.7128424607643478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.00574288699394702,-0.18330036375035705,-0.004321660540179137,0.4884740135964095,-0.9115966525698475,-1.3144592968168582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.8736573715875023,0.4842456253907513,1.3788862985917243,0.7082908425981171,-0.9115966525698475,-0.43903807499704484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-2.426680069441702,-0.6601189274225773,-1.7333316094550584,-1.2260086171219107,0.8077678050963065,-1.7251376768966022,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.070229194093944,-0.6601189274225773,0.6872823190257725,-1.2260086171219107,0.8077678050963065,-0.1836803152585102,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.1955197074276727,0.8657004763285274,1.3788862985917243,-1.2260086171219107,-0.9115966525698475,0.8661724800015786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6770855490810608,0.2935181999218632,1.0330843088087485,-1.2260086171219107,0.8077678050963065,1.4036474725704,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.1541361658473692,-0.18330036375035705,-1.0417276298891067,0.8193330060571453,-0.9115966525698475,-0.024990958603308838,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.3781947612166785,0.3888819126563072,0.3414803292427967,-1.2260086171219107,0.8077678050963065,0.15578055849459194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.573626695130302,1.7239738909385238,0.6872823190257725,-1.2260086171219107,-0.9115966525698475,-1.4284292527645326,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1
1.1116127356742476,-0.5647552146881333,0.6872823190257725,-1.2260086171219107,0.8077678050963065,-0.297135709428717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.667879552278803,-1.0415737783603534,-1.0417276298891067,-1.2260086171219107,0.8077678050963065,-0.13939565751944177,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.04712642857425052,3.2497932946896286,0.3414803292427967,0.33287416170511636,-0.9115966525698475,0.08062445477090273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
